day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token1Balance,token0PriceUSD,token1PriceUSD,outputTokenSupply,outputTokenPriceUSD,dailyLPFeeROI,dailyLDORewardROI,dailyCRVRewardROI
19136,14838526,1653435056,703840742.9874818,1337818.35621907436838298472563093,267.5636712438148736765969451261859,335472.8120778655,28266.24161736547,1930.8090731393306,1984.94,362691.2504879951,1940.6057963639203,3.567826532154109e-07,1.833533497481562e-18,0.0
19137,14843883,1653510053,704730319.9316193,1963681.581364896026352826164001016,392.7363162729792052705652328002031,336862.7086306571,27362.41181358421,1930.8090731393306,1984.94,363119.41326930595,1940.7674009677887,5.230765584391416e-07,1.8477577532649044e-18,0.0
19138,14850509,1653603648,703826043.5428052,456771.9770631470462072744487608178,91.35439541262940924145488975216355,336035.0639432646,27711.91733160437,1930.8090731393306,1984.94,362614.2098152602,1940.9775582191912,1.218423571692526e-07,9.544225481718467e-19,0.0
19139,14856664,1653689783,672981172.6746655,4590765.714057323483229218171521356,918.153142811464696645843634304271,322732.40088653396,25112.35848282865,1930.8090731393306,1984.94,346694.7140474228,1941.1347949845333,1.2808007356674267e-06,1.0423431381857984e-18,0.0
19140,14863221,1653781692,672988730.4464091,1840781.816953144007985820678521421,368.1563633906288015971641357042841,321732.8577401117,26088.45083214398,1930.8090731393306,1984.94,346657.67149430484,1941.364019279941,5.136238232571269e-07,9.9236517217386e-19,0.0
19141,14869228,1653865987,667583154.5130622,159638.1416810966961596874614847748,31.92762833621933923193749229695497,321703.7484390793,26019.779424940793,1930.8090731393306,1784.59,346523.80714605254,1926.5145445885335,4.456021169772303e-08,9.447161800882843e-19,0.0
19142,14875511,1653954910,666466493.6371245,2961154.793832333057821397981079012,592.2309587664666115642795962158022,320110.2691313382,27118.09524499392,1930.8090731393306,1784.59,346018.7291198957,1926.0994782920939,8.277613854908252e-07,1.0539248216975642e-18,0.0
19143,14881003,1654032132,668166196.0200924,305863.9828912949231958512064817482,61.17279657825898463917024129634963,319837.6113141366,27249.566159934726,1937.035766998149,1784.59,345845.78905857104,1931.9772487006758,8.554399065588254e-08,1.0447188624080339e-18,0.0
19144,14886068,1654104279,662508301.9289829,1391312.897788673100819648549286091,278.2625795577346201639297098572181,316458.1297540727,27747.31778055628,1937.035766998149,1784.59,342953.363005507,1931.7737435872427,3.9240398060775427e-07,9.089009423735766e-19,0.0
19145,14893605,1654209553,664331871.3656629,3026058.00053076223402072333764729,605.2116001061524468041446675294579,318173.16036208376,26907.625642567167,1937.035766998149,1784.59,343772.68040519196,1932.4743041903153,8.51431172697293e-07,8.992843735062892e-19,0.0
19146,14900052,1654300257,564297026.2467952,503758.2825745700183725121187338439,100.7516565149140036745024237467688,270555.9739504511,22537.629220017956,1937.035766998149,1784.59,291946.3575717962,1932.8791458137023,1.8850832065767328e-07,0.0,0.0
19147,14905853,1654385306,536375842.289582,4896.572822903965870936449832227605,0.979314564580793174187289966445521,257147.1501545869,21446.166939467086,1937.035766998149,1784.59,277475.1604077846,1933.0589502184998,1.9278777571133143e-09,0.0,0.0
19148,14911883,1654472918,534658189.1956476,54396.45872284227763472200432703108,10.87929174456845552694440086540622,256498.9261931367,21187.272686120326,1937.035766998149,1784.59,276539.7110962806,1933.3866628995645,2.1489410830707512e-08,0.0,0.0
19149,14917571,1654557288,529006084.1443437,6811867.675329425660572771101007118,1362.373535065885132114554220201424,253830.1812628345,20916.818033615473,1937.035766998149,1784.59,273582.93409768364,1933.6223799524732,2.7201232717333605e-06,0.0,0.0
19150,14922694,1654632084,481520817.7842637,909234.4566491321086979727940008141,181.8468913298264217395945588001628,231111.8154127643,18967.36233749217,1937.035766998149,1784.59,248992.67413103188,1933.8754421781275,3.9893367897813214e-07,0.0,0.0
19151,14929202,1654727634,501873078.9149841,8821248.978890260064744009437236288,1764.249795778052012948801887447259,241596.04284587048,18767.03174469481,1937.035766998149,1805.981,259182.4326731931,1936.3699682061522,3.718227035805396e-06,0.0,0.0
19152,14935234,1654817172,461636929.3767974,2485476.645888768346304305636438909,497.0953291777536692608611272877821,223507.13712145417,15889.209572626156,1937.035766998149,1805.981,238250.99129663824,1937.6075913238442,1.1396889997127823e-06,0.0,0.0
19153,14941253,1654905385,295024100.3482342,19275760.80658789535313130895709307,3855.152161317579070626261791418618,173342.06295062657,8854.759201318402,1609.7222377615033,1805.981,181180.9362101433,1628.339639475367,1.182811383126971e-05,0.0,0.0
