day,blockNumber,timestamp,totalValueLockedUSD,dailyVolumeUSD,dailySupplySideRevenueUSD,token0Balance,token0PriceUSD,token1Balance,token1PriceUSD,dailyLPFeeROI,dailyCRVRewardROI,outputTokenPriceUSD
19521,17473846,1686692915,9072046.013837348632861233379119,638354.176336820251648115027669,99.46422391587142945727941843451194,2363793413620158405680,1872.680103,2650463907612943916250,1740.520731,1.096381387000918e-05,0.0,0
19522,17481577,1686787019,8677544.577900611516154917830276,537264.213409549724536815461932,82.4553274256864008147675624385123,2422817663522562689770,1774.064638,2381896276666749105496,1649.13,9.502149679032259e-06,0.0,0
19523,17487837,1686863171,8677544.577900611516154917830276,1683516.4687004676608408840148525,309.5703965791367292195277290616885,2437085358219322755585,1750.977099,2367021297031359626503,1660.22293,3.567488404122174e-05,0.0,0
19524,17495323,1686953999,8677544.577900611516154917830276,113988.4024652107083920630068875,19.77930987636104181491780272472845,2441693163853134965835,1847.754808,2368204732273925759372,1716.91726,2.2793671295833688e-06,0.0,0
19525,17502689,1687043111,12276360.333067130911164422694465,1197581.006092357067276408060835,187.3843099382138249792058937051345,3216321655882724380604,1854.789281,3611297979688819355782,1728.844332,1.526383267143786e-05,0.0,0
19526,17510069,1687132583,12276360.333067130911164422694465,215650.9456614619032757549939315,34.92968504511704785685032262723595,3176308238844812822624,1847.200592,3713470993369554364090,1723.798258,2.845280204999506e-06,0.0,0
19527,17514203,1687182671,13167982.369065760208621293335056,57873.146811674720782750098188,9.058752137941165673703952855199842,3452682944695710139637,1854.97476,3935336406951450127163,1731.63,6.879377480958661e-07,0.0,0
19528,17524214,1687304219,14181903.087833348526496092105342,232495.12766023454371979948216,35.53533202683579276804457512681869,3746440299482360266968,1920.468861,4171316086993590070552,1787.0227,2.505681487650381e-06,0.0,0
19529,17530932,1687385579,15929473.227111369717410956251216,2170501.820912147903273002466647,349.5850480437998755701474437641614,4047398616683835974200,2018.524633,4365587063877852646171,1874.3904,2.1945800910027532e-05,0.0,0
19530,17536508,1687453295,17453759.368288563727052838170216,611696.6814225755546897181495395,99.88197915858045326122357063734149,4551755785185638167732,2040.033716,4323021476973903952889,1877.1556,5.722662782899041e-06,0.0,0
19531,17543310,1687535927,17278168.205508394338037689271412,359477.523067269537507274293395,60.26148206970225646001384493259743,4532893319402409151983,2014.693269,4327326658504778720882,1916.79,3.4877240082944955e-06,0.0,0
19532,17552380,1687646147,20245088.347961309320066077132427,419015.708927929063348219959976,63.83964189291963233868246246987219,5075875079861854518949,2036.365141,5300566485195546134420,1877.433741,3.153339753113417e-06,0.0,0
19533,17559756,1687735763,21197948.175396069456049311548394,504601.5974197517001774566401885,75.98093510839665038107653019960152,5091603285505637779634,2038.810124,5569022090979071919987,1901.530443,3.5843532817287395e-06,0.0,0
19534,17566955,1687823315,20605976.928527071726485472404876,290156.5487378616909524153417485,43.84113014601918102323382678654352,5038845889332241565837,2029.250676,5613807322027722672202,1859.6631,2.127592896861162e-06,0.0,0
19535,17574010,1687909199,20605976.928527071726485472404876,618405.984128673299189003165031,94.13913351804578313747299898515779,5256273459920480299102,2034.126483,5380059252884676778402,1886.991528,4.568535325676253e-06,0.0,0
19536,17579475,1687975367,20605976.928527071726485472404876,370445.9473286061301412663781155,55.80232374100922598252962504286537,5141919371414984224708,2001.040509,5503062407490951014077,1847.8342,2.708064943223151e-06,0.0,0
